metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
cd638bed-fd58-49bc-9a28-b15108cdf38b,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
8c57e38a-5eea-42ad-8259-332587c1fd25,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
a6536870-6f49-4849-9191-5f4d6836e799,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
fd2b3a67-947f-4bcb-b465-a4012159b80e,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
5831bbb0-b463-48cf-843c-57e85be77763,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
39840860-71c9-49f5-878c-3501983dbf74,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
bd609c0a-6df0-472a-aa6a-717c91013021,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,11884.0,5805.0,,248.0,,,0.0,0.0,,6427.0,574.0,264.0,
c325bace-2eb2-41dd-9dc8-016939585959,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,1954.0,1367.0,,30.0,,,0.0,0.0,,1048.0,324.0,356.0,
8ea873f1-0256-45bd-b03f-01446926acab,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,
7fa676e7-bb15-41d3-89ad-4137790c9f70,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,11146.0,1298.0,,89.0,,,0.0,0.0,,3612.0,1709.0,356.0,
576f0e9a-5db0-47cd-91c8-08a3ab4b9147,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-24T00:00:00,country_IN,India,state_29,Karnataka,district_546,Raichur,6120.0,1807.0,,29.0,,,0.0,0.0,,2686.0,229.0,25.0,
