regionID,regionName,parentID
ulb_251840,HUNGUND TOWN MUNICIPAL COUNCIL,district_524
district_407,GWALIOR,state_23
ulb_251841,ILKAL CITY MUNICIPAL COUNCIL,district_524
district_408,HARDA,state_23
ulb_251842,VIJAYAPURA TOWN MUNICIPAL COUNCIL,district_526
district_410,INDORE,state_23
ulb_251843,INDI TOWN MUNICIPAL COUNCIL,district_530
district_411,JABALPUR,state_23
ulb_251844,SINDGI TOWN MUNICIPAL COUNCIL,district_530
ulb_251845,BASAVANA BAGEVADI TOWN MUNICIPAL COUNCIL,district_530
district_412,JHABUA,state_23
ulb_251846,MUDDEBIHAL TOWN MUNICIPAL COUNCIL,district_530
district_413,KATNI,state_23
ulb_251847,TALIKOTA TOWN MUNICIPAL COUNCIL,district_530
district_405,KHANDWA (EAST NIMAR),state_23
district_414,KHARGONE (WEST NIMAR),state_23
ulb_251848,ALAND TOWN MUNICIPAL COUNCIL,district_538
ulb_251849,AFZALPUR TOWN MUNICIPAL COUNCIL,district_538
district_784,MAIHAR,state_23
district_415,MANDLA,state_23
ulb_251852,SEDAM TOWN MUNICIPAL COUNCIL,district_538
ulb_251853,CHITTAPURA TOWN MUNICIPAL COUNCIL,district_538
district_416,MANDSAUR,state_23
ulb_251854,SHAHABAD ACC NOTIFIED AREA COUNCIL,district_538
district_766,MAUGANJ,state_23
district_417,MORENA,state_23
ulb_251855,SHAHABAD CITY MUNICIPAL COUNCIL,district_538
ulb_251856,WADI TOWN MUNICIPAL COUNCIL,district_538
district_409,NARMADAPURAM,state_23
district_418,NARSIMHAPUR,state_23
ulb_251858,JEVARGI TOWN MUNICIPAL COUNCIL,district_538
ulb_251859,SHORAPUR CITY MUNICIPAL COUNCIL,district_635
district_419,NEEMUCH,state_23
district_722,NIWARI,state_23
ulb_251860,BHIMARAYANAGUDI NOTIFIED AREA COUNCIL,district_635
ulb_251861,SHAHPUR CITY MUNICIPAL COUNCIL,district_635
district_785,PANDHURNA,state_23
district_420,PANNA,state_23
ulb_251862,GURMATKAL TOWN MUNICIPAL COUNCIL,district_635
ulb_251863,YADGIR CITY MUNICIPAL COUNCIL,district_635
district_421,RAISEN,state_23
ulb_251864,BASAVAKALYAN CITY MUNICIPAL COUNCIL,district_529
district_422,RAJGARH,state_23
ulb_251865,BHALKI TOWN MUNICIPAL COUNCIL,district_529
district_423,RATLAM,state_23
ulb_251866,AURAD TOWN PANCHAYAT,district_529
district_424,REWA,state_23
district_425,SAGAR,state_23
ulb_251867,BIDAR CITY MUNICIPAL COUNCIL,district_529
district_426,SATNA,state_23
ulb_251869,CHITGOPPA TOWN MUNICIPAL COUNCIL,district_529
ulb_251870,MUDGAL TOWN MUNICIPAL COUNCIL,district_546
district_427,SEHORE,state_23
ulb_251871,LINGASUGUR TOWN MUNICIPAL COUNCIL,district_546
district_428,SEONI,state_23
district_429,SHAHDOL,state_23
ulb_251872,HATTI GOLD MINES NOTIFIED AREA COUNCIL,district_546
ulb_251873,HATTI TOWN PANCHAYAT,district_546
district_430,SHAJAPUR,state_23
district_431,SHEOPUR,state_23
ulb_251874,DEVADURGA TOWN MUNICIPAL COUNCIL,district_546
ulb_251876,RAICHUR CITY MUNICIPAL COUNCIL,district_546
district_432,SHIVPURI,state_23
ulb_251877,MANVI TOWN MUNICIPAL COUNCIL,district_546
district_433,SIDHI,state_23
district_638,SINGRAULI,state_23
ulb_251878,SINDHNUR CITY MUNICIPAL COUNCIL,district_546
district_434,TIKAMGARH,state_23
ulb_251879,YELBURGA TOWN PANCHAYAT,district_543
ulb_251880,KUSHTAGI TOWN MUNICIPAL COUNCIL,district_543
district_435,UJJAIN,state_23
district_436,UMARIA,state_23
ulb_251881,GANGAWATI CITY MUNICIPAL COUNCIL,district_543
district_437,VIDISHA,state_23
ulb_251882,KOPPAL CITY MUNICIPAL COUNCIL,district_543
ulb_251884,NARGUND TOWN MUNICIPAL COUNCIL,district_537
district_466,AHILYANAGAR,state_27
district_468,AMRAVATI,state_27
ulb_251885,RON TOWN MUNICIPAL COUNCIL,district_537
district_470,BEED,state_27
ulb_251886,GAJENDRAGARH TOWN MUNICIPAL COUNCIL,district_537
ulb_251887,NAREGAL TOWN PANCHAYAT,district_537
district_471,BHANDARA,state_27
district_472,BULDHANA,state_27
ulb_251888,GADAG-BETIGERI CITY MUNICIPAL COUNCIL,district_537
ulb_251889,MULGUND TOWN PANCHAYAT,district_537
district_473,CHANDRAPUR,state_27
district_469,CHHATRAPATI SAMBHAJINAGAR,state_27
ulb_251890,SHIRAHATTI TOWN PANCHAYAT,district_537
ulb_251891,LAKSHMESHWAR TOWN MUNICIPAL COUNCIL,district_537
district_488,DHARASHIV,state_27
district_474,DHULE,state_27
ulb_251892,MUNDARGI TOWN MUNICIPAL COUNCIL,district_537
ulb_251893,HUBBALLI-DHARWAD MUNICIPAL CORPORATION,district_536
district_475,GADCHIROLI,state_27
ulb_251894,ALNAVAR TOWN PANCHAYAT,district_536
district_476,GONDIA,state_27
district_477,HINGOLI,state_27
ulb_251895,NAVALGUND TOWN MUNICIPAL COUNCIL,district_536
ulb_251896,ANNIGERI TOWN MUNICIPAL COUNCIL,district_536
district_478,JALGAON,state_27
district_479,JALNA,state_27
ulb_251897,KALGHATGI TOWN PANCHAYAT,district_536
ulb_251898,KUNDGOL TOWN PANCHAYAT,district_536
district_480,KOLHAPUR,state_27
district_481,LATUR,state_27
ulb_251899,DANDELI CITY MUNICIPAL COUNCIL,district_550
ulb_251900,KARWAR CITY MUNICIPAL COUNCIL,district_550
district_482,MUMBAI,state_27
ulb_251901,HALIYAL TOWN MUNICIPAL COUNCIL,district_550
district_483,MUMBAI SUBURBAN,state_27
district_484,NAGPUR,state_27
ulb_251903,YELLAPUR TOWN PANCHAYAT,district_550
ulb_251904,MUNDGOD TOWN PANCHAYAT,district_550
district_485,NANDED,state_27
district_486,NANDURBAR,state_27
ulb_251905,SIRSI CITY MUNICIPAL COUNCIL,district_550
ulb_251906,ANKOLA TOWN MUNICIPAL COUNCIL,district_550
district_487,NASHIK,state_27
ulb_251907,KUMTA TOWN MUNICIPAL COUNCIL,district_550
district_665,PALGHAR,state_27
district_489,PARBHANI,state_27
ulb_251908,SIDDAPUR TOWN PANCHAYAT,district_550
ulb_251909,HONAVAR TOWN PANCHAYAT,district_550
district_491,RAIGAD,state_27
ulb_251911,BHATKAL TOWN MUNICIPAL COUNCIL,district_550
district_492,RATNAGIRI,state_27
ulb_251912,SHIGGAON TOWN MUNICIPAL COUNCIL,district_540
ulb_251913,BANKAPURA TOWN MUNICIPAL COUNCIL,district_540
district_493,SANGLI,state_27
district_494,SATARA,state_27
ulb_251914,SAVANUR TOWN MUNICIPAL COUNCIL,district_540
ulb_251915,HANGAL TOWN MUNICIPAL COUNCIL,district_540
district_495,SINDHUDURG,state_27
district_496,SOLAPUR,state_27
ulb_251916,HAVERI CITY MUNICIPAL COUNCIL,district_540
district_497,THANE,state_27
ulb_251917,BYADGI TOWN MUNICIPAL COUNCIL,district_540
ulb_251918,HIREKERUR TOWN PANCHAYAT,district_540
district_498,WARDHA,state_27
district_499,WASHIM,state_27
ulb_251919,RANIBENNUR CITY MUNICIPAL COUNCIL,district_540
ulb_251921,HOOVINA HADAGALLI TOWN MUNICIPAL COUNCIL,district_738
district_500,YAVATMAL,state_27
district_252,BISHNUPUR,state_14
ulb_251922,HOSAPETE CITY MUNICIPAL COUNCIL,district_738
ulb_251924,KAMPLI TOWN MUNICIPAL COUNCIL,district_528
district_253,CHANDEL,state_14
ulb_251925,SIRUGUPPA CITY MUNICIPAL COUNCIL,district_528
district_254,CHURACHANDPUR,state_14
ulb_251926,TEKKALAKOTE TOWN PANCHAYAT,district_528
district_255,IMPHAL EAST,state_14
ulb_251927,BALLARI MUNICIPAL CORPORATION,district_528
district_256,IMPHAL WEST,state_14
district_713,JIRIBAM,state_14
ulb_251929,SANDUR TOWN MUNICIPAL COUNCIL,district_528
ulb_251930,KUDLIGI TOWN PANCHAYAT,district_738
district_711,KAKCHING,state_14
district_717,KAMJONG,state_14
ulb_251931,KOTTURU TOWN PANCHAYAT,district_738
ulb_251932,MOLAKALMURU TOWN PANCHAYAT,district_533
district_712,KANGPOKPI,state_14
ulb_251933,CHALLAKERE CITY MUNICIPAL COUNCIL,district_533
district_714,NONEY,state_14
district_715,PHERZAWL,state_14
ulb_251934,CHITRADURGA CITY MUNICIPAL COUNCIL,district_533
district_257,SENAPATI,state_14
ulb_251935,HOLALKERE TOWN MUNICIPAL COUNCIL,district_533
district_258,TAMENGLONG,state_14
ulb_251936,HOSDURGA TOWN MUNICIPAL COUNCIL,district_533
ulb_251937,HIRIYUR CITY MUNICIPAL COUNCIL,district_533
district_716,TENGNOUPAL,state_14
ulb_251938,HARIHAR CITY MUNICIPAL COUNCIL,district_535
district_259,THOUBAL,state_14
district_260,UKHRUL,state_14
ulb_251939,HARAPANAHALLI TOWN MUNICIPAL COUNCIL,district_738
district_740,EASTERN WEST KHASI HILLS,state_17
ulb_251940,JAGALUR TOWN PANCHAYAT,district_535
district_273,EAST GARO HILLS,state_17
ulb_251941,DAVANAGERE MUNICIPAL CORPORATION,district_535
ulb_251942,HONNALI TOWN MUNICIPAL COUNCIL,district_535
district_657,EAST JAINTIA HILLS,state_17
ulb_251943,CHANNAGIRI TOWN MUNICIPAL COUNCIL,district_535
district_274,EAST KHASI HILLS,state_17
district_656,NORTH GARO HILLS,state_17
ulb_251945,SAGAR CITY MUNICIPAL COUNCIL,district_547
ulb_251946,SORAB TOWN MUNICIPAL COUNCIL,district_547
district_276,RI BHOI,state_17
ulb_251947,SIRALKOPPA TOWN MUNICIPAL COUNCIL,district_547
district_277,SOUTH GARO HILLS,state_17
district_663,SOUTH WEST GARO HILLS,state_17
ulb_251948,SHIKARPUR TOWN MUNICIPAL COUNCIL,district_547
ulb_251949,HOSANAGARA TOWN PANCHAYAT,district_547
district_658,SOUTH WEST KHASI HILLS,state_17
district_278,WEST GARO HILLS,state_17
ulb_251950,TIRTHAHALLI TOWN PANCHAYAT,district_547
ulb_251951,SHIVAMOGGA MUNICIPAL CORPORATION,district_547
district_275,WEST JAINTIA HILLS,state_17
ulb_251952,BHADRAVATI CITY MUNICIPAL COUNCIL,district_547
district_279,WEST KHASI HILLS,state_17
district_261,AIZAWL,state_15
ulb_251953,KUNDAPURA TOWN MUNICIPAL COUNCIL,district_549
ulb_251954,SALIGRAM TOWN PANCHAYAT,district_549
district_262,CHAMPHAI,state_15
district_726,HNAHTHIAL,state_15
ulb_251955,UDUPI CITY MUNICIPAL COUNCIL,district_549
district_728,KHAWZAWL,state_15
ulb_251958,KARKAL TOWN MUNICIPAL COUNCIL,district_549
ulb_251959,SRINGERI TOWN PANCHAYAT,district_532
district_263,KOLASIB,state_15
district_264,LAWNGTLAI,state_15
ulb_251960,KOPPA TOWN PANCHAYAT,district_532
ulb_251961,NARASIMHARAJAPURA TOWN PANCHAYAT,district_532
district_265,LUNGLEI,state_15
ulb_251962,TARIKERE TOWN MUNICIPAL COUNCIL,district_532
district_266,MAMIT,state_15
district_727,SAITUAL,state_15
ulb_251963,BIRUR TOWN MUNICIPAL COUNCIL,district_532
ulb_251965,CHIKKAMAGALURU CITY MUNICIPAL COUNCIL,district_532
district_268,SERCHHIP,state_15
district_267,SIAHA,state_15
ulb_251967,KUDREMUKH NOTIFIED AREA COUNCIL,district_532
district_758,CHUMOUKEDIMA,state_13
ulb_251968,CHIKNAYAKANHALLI TOWN MUNICIPAL COUNCIL,district_548
district_244,DIMAPUR,state_13
ulb_251969,SIRA CITY MUNICIPAL COUNCIL,district_548
ulb_251970,PAVAGADA TOWN MUNICIPAL COUNCIL,district_548
district_614,KIPHIRE,state_13
ulb_251971,MADHUGIRI TOWN MUNICIPAL COUNCIL,district_548
district_245,KOHIMA,state_13
district_615,LONGLENG,state_13
ulb_251972,KORATAGERE TOWN PANCHAYAT,district_548
ulb_251973,TUMAKURU MUNICIPAL CORPORATION,district_548
district_246,MOKOKCHUNG,state_13
ulb_251974,GUBBI TOWN PANCHAYAT,district_548
district_247,MON,state_13
ulb_251975,TIPTUR CITY MUNICIPAL COUNCIL,district_548
district_764,NIULAND,state_13
district_736,NOKLAK,state_13
ulb_251976,TURUVEKERE TOWN PANCHAYAT,district_548
ulb_251977,KUNIGAL TOWN MUNICIPAL COUNCIL,district_548
district_613,PEREN,state_13
district_248,PHEK,state_13
ulb_251978,GAURIBIDANUR CITY MUNICIPAL COUNCIL,district_630
ulb_251979,CHIK BALLAPUR CITY MUNICIPAL COUNCIL,district_630
district_765,SHAMATOR,state_13
district_757,TSEMINYU,state_13
ulb_251980,GUDIBANDA TOWN PANCHAYAT,district_630
ulb_251982,SIDLAGHATTA CITY MUNICIPAL COUNCIL,district_630
district_249,TUENSANG,state_13
district_250,WOKHA,state_13
ulb_251983,CHINTAMANI CITY MUNICIPAL COUNCIL,district_630
district_251,ZUNHEBOTO,state_13
ulb_251984,SRINIVASPUR TOWN MUNICIPAL COUNCIL,district_542
ulb_251985,KOLAR CITY MUNICIPAL COUNCIL,district_542
district_344,ANUGUL,state_21
ulb_251986,MALUR TOWN MUNICIPAL COUNCIL,district_542
district_345,BALANGIR,state_21
ulb_251988,ROBERTSON PET CITY MUNICIPAL COUNCIL,district_542
district_346,BALESHWAR,state_21
district_347,BARGARH,state_21
ulb_251989,MULBAGAL CITY MUNICIPAL COUNCIL,district_542
district_348,BHADRAK,state_21
ulb_251990,NELAMANGALA CITY MUNICIPAL COUNCIL,district_526
district_349,BOUDH,state_21
ulb_251992,DOD BALLAPUR CITY MUNICIPAL COUNCIL,district_526
district_350,CUTTACK,state_21
ulb_251993,VIJAYAPURA MUNICIPAL CORPORATIONS,district_530
ulb_251994,DEVANAHALLI TOWN MUNICIPAL COUNCIL,district_526
district_351,DEOGARH,state_21
ulb_251995,HOSAKOTE CITY MUNICIPAL COUNCIL,district_526
district_352,DHENKANAL,state_21
district_353,GAJAPATI,state_21
ulb_251996,MAGADI TOWN MUNICIPAL COUNCIL,district_631
ulb_252001,KRISHNARAJPET TOWN MUNICIPAL COUNCIL,district_544
district_354,GANJAM,state_21
district_355,JAGATSINGHAPUR,state_21
ulb_252002,NAGAMANGALA TOWN MUNICIPAL COUNCIL,district_544
district_356,JAJAPUR,state_21
ulb_252003,PANDAVAPURA TOWN MUNICIPAL COUNCIL,district_544
ulb_252004,SHRIRANGAPATTANA TOWN MUNICIPAL COUNCIL,district_544
district_357,JHARSUGUDA,state_21
ulb_252005,MANDYA CITY MUNICIPAL COUNCIL,district_544
district_358,KALAHANDI,state_21
district_359,KANDHAMAL,state_21
ulb_252006,MADDUR TOWN MUNICIPAL COUNCIL,district_544
district_360,KENDRAPARA,state_21
ulb_252007,MALAVALLI TOWN MUNICIPAL COUNCIL,district_544
ulb_252008,SAKLESHPUR TOWN MUNICIPAL COUNCIL,district_539
district_361,KENDUJHAR,state_21
district_362,KHORDHA,state_21
ulb_252009,BELUR TOWN MUNICIPAL COUNCIL,district_539
district_363,KORAPUT,state_21
ulb_252010,ARSIKERE CITY MUNICIPAL COUNCIL,district_539
district_364,MALKANGIRI,state_21
ulb_252012,HASSAN CITY MUNICIPAL COUNCIL,district_539
ulb_252013,ALUR TOWN PANCHAYAT,district_539
district_365,MAYURBHANJ,state_21
ulb_252014,ARKALGUD TOWN PANCHAYAT,district_539
district_366,NABARANGPUR,state_21
district_367,NAYAGARH,state_21
ulb_252015,HOLE NARSIPUR TOWN MUNICIPAL COUNCIL,district_539
district_368,NUAPADA,state_21
ulb_252016,CHANNARAYAPATNA TOWN MUNICIPAL COUNCIL,district_539
district_369,PURI,state_21
ulb_252017,MULKI TOWN PANCHAYAT,district_534
district_370,RAYAGADA,state_21
ulb_252018,MUDBIDRI TOWN MUNICIPAL COUNCIL,district_534
ulb_252021,MANGALURU MUNICIPAL CORPORATION,district_534
district_371,SAMBALPUR,state_21
district_372,SONEPUR,state_21
ulb_252027,ULLAL CITY MUNICIPAL COUNCIL,district_534
ulb_252033,BANTVAL TOWN MUNICIPAL COUNCIL,district_534
district_373,SUNDARGARH,state_21
district_598,KARAIKAL,ut_34
ulb_252034,BELTANGADI TOWN PANCHAYAT,district_534
district_600,PUDUCHERRY,ut_34
ulb_252035,PUTTUR CITY MUNICIPAL COUNCIL,district_534
ulb_252036,SULYA TOWN PANCHAYAT,district_534
district_27,AMRITSAR,state_3
district_605,BARNALA,state_3
ulb_252037,MADIKERI CITY MUNICIPAL COUNCIL,district_541
district_28,BATHINDA,state_3
ulb_252038,SOMVARPET TOWN PANCHAYAT,district_541
ulb_252039,KUSHALNAGAR TOWN MUNICIPAL COUNCIL,district_541
district_29,FARIDKOT,state_3
ulb_252040,VIRAJPET TOWN MUNICIPAL COUNCIL,district_541
district_30,FATEHGARH SAHIB,state_3
district_651,FAZILKA,state_3
ulb_252042,PIRIYAPATNA TOWN MUNICIPAL COUNCIL,district_545
ulb_252043,HUNSUR CITY MUNICIPAL COUNCIL,district_545
district_31,FEROZEPUR,state_3
district_32,GURDASPUR,state_3
ulb_252045,MYSURU MUNICIPAL CORPORATION,district_545
ulb_252049,HEGGADADEVANKOTE TOWN MUNICIPAL COUNCIL,district_545
district_33,HOSHIARPUR,state_3
ulb_252050,NANJANGUD CITY MUNICIPAL COUNCIL,district_545
district_34,JALANDHAR,state_3
ulb_252051,BANNUR TOWN MUNICIPAL COUNCIL,district_545
district_35,KAPURTHALA,state_3
district_36,LUDHIANA,state_3
ulb_252052,TIRUMAKUDAL - NARSIPUR TOWN MUNICIPAL COUNCIL,district_545
district_737,MALERKOTLA,state_3
ulb_252053,GUNDLUPET TOWN MUNICIPAL COUNCIL,district_531
ulb_252054,CHAMARAJANAGAR CITY MUNICIPAL COUNCIL,district_531
district_37,MANSA,state_3
district_38,MOGA,state_3
ulb_252055,YELANDUR TOWN PANCHAYAT,district_531
ulb_252056,KOLLEGAL CITY MUNICIPAL COUNCIL,district_531
district_662,PATHANKOT,state_3
ulb_253130,HANUR TOWN PANCHAYAT,district_531
district_41,PATIALA,state_3
district_42,RUPNAGAR,state_3
ulb_253132,SARAGUR TOWN PANCHAYAT,district_545
district_43,SANGRUR,state_3
ulb_253185,CHANNAPATNA CITY MUNICIPAL COUNCIL,district_631
district_608,S.A.S NAGAR,state_3
ulb_253186,RAMANAGARA CITY MUNICIPAL COUNCIL,district_631
district_40,SHAHID BHAGAT SINGH NAGAR,state_3
ulb_253189,ANEKAL TOWN MUNICIPAL COUNCIL,district_525
district_39,SRI MUKTSAR SAHIB,state_3
ulb_263293,JOG-KARGAL TOWN PANCHAYAT,district_547
ulb_276463,HEBBUGODI CITY MUNICIPAL COUNCIL,district_525
district_609,TARN TARAN,state_3
ulb_276464,JIGANI TOWN MUNICIPAL COUNCIL,district_525
district_86,AJMER,state_8
ulb_276470,HAGARIBOMMANAHALLI MUNICIPALITY,district_738
district_87,ALWAR,state_8
ulb_276474,MARIYAMMANAHALLI TOWN PANCHAYAT,district_738
district_775,BALOTRA,state_8
district_88,BANSWARA,state_8
ulb_276477,CHINCHALI TOWN PANCHAYAT,district_527
ulb_276483,KABBUR TOWN PANCHAYAT,district_527
district_89,BARAN,state_8
district_90,BARMER,state_8
ulb_276496,KARATAGI TOWN MUNICIPAL COUNCIL,district_543
district_774,BEAWAR,state_8
ulb_276497,KUKANOORU TOWN PANCHAYAT,district_543
district_91,BHARATPUR,state_8
ulb_276516,KEMBHAVI TOWN MUNICIPAL COUNCIL,district_635
ulb_276519,MASKI TOWN MUNICIPAL COUNCIL,district_546
district_92,BHILWARA,state_8
ulb_276521,GUTTAL TOWN PANCHAYAT,district_540
district_93,BIKANER,state_8
district_94,BUNDI,state_8
ulb_276522,KAVITAL TOWN PANCHAYAT,district_546
ulb_276523,BALAGANUR TOWN PANCHAYAT,district_546
district_95,CHITTORGARH,state_8
district_96,CHURU,state_8
ulb_276524,TURVIHAL TOWN PANCHAYAT,district_546
district_97,DAUSA,state_8
ulb_276526,BIDADI TOWN MUNICIPAL COUNCIL,district_631
ulb_276529,BELAGALI TOWN PANCHAYAT,district_524
district_767,DEEG,state_8
district_98,DHOLPUR,state_8
ulb_276532,KURUGODU TOWN MUNICIPAL COUNCIL,district_528
ulb_276533,CHANDAPURA TOWN MUNICIPAL COUNCIL,district_525
district_768,DIDWANA-KUCHAMAN,state_8
ulb_276534,KUDUTINI TOWN PANCHAYAT,district_528
district_99,DUNGARPUR,state_8
ulb_276535,HAGARIBOMMANAHALLI TOWN MUNICIPAL COUNCIL,district_738
district_131,BASTI,state_9
ulb_276537,BOMMASANDRA TOWN MUNICIPAL COUNCIL,district_525
district_100,GANGANAGAR,state_8
district_101,HANUMANGARH,state_8
ulb_276538,KUREKUPPA TOWN MUNICIPAL COUNCIL,district_528
district_102,JAIPUR,state_8
ulb_276539,ATTIBELE TOWN MUNICIPAL COUNCIL,district_525
district_103,JAISALMER,state_8
ulb_276540,ALAMELA TOWN PANCHAYAT,district_530
district_104,JALORE,state_8
ulb_276541,MANAGULI TOWN PANCHAYAT,district_530
ulb_276542,NAYAKANAHATTI TOWN PANCHAYAT,district_533
district_105,JHALAWAR,state_8
ulb_276543,KOLHARA TOWN PANCHAYAT,district_530
district_106,JHUNJHUNU,state_8
district_107,JODHPUR,state_8
ulb_276544,NALATAVADA TOWN PANCHAYAT,district_530
district_108,KARAULI,state_8
ulb_276554,VITLA TOWN PANCHAYAT,district_534
ulb_276555,KOTEKAR TOWN PANCHAYAT,district_534
district_770,KHAIRTHAL-TIJARA,state_8
ulb_276556,MALEBENNURU TOWN MUNICIPAL COUNCIL,district_535
district_109,KOTA,state_8
ulb_276557,NIDAGUNDI TOWN PANCHAYAT,district_530
district_782,KOTPUTLI-BEHROR,state_8
ulb_276558,DEVARAHIPPARAGI TOWN PANCHAYAT,district_530
district_110,NAGAUR,state_8
district_111,PALI,state_8
ulb_276559,CHADACHANA TOWN PANCHAYAT,district_530
ulb_276560,KAKKERA TOWN MUNICIPAL COUNCIL,district_635
district_772,PHALODI,state_8
district_629,PRATAPGARH,state_8
ulb_276563,MUGALAKODA TOWN MUNICIPAL COUNCIL,district_527
district_112,RAJSAMAND,state_8
ulb_276564,MUNAVALLI TOWN MUNICIPAL COUNCIL,district_527
district_777,SALUMBAR,state_8
ulb_276565,UGAR KHURDA TOWN MUNICIPAL COUNCIL,district_527
ulb_276567,KANKANAVADI TOWN PANCHAYAT,district_527
district_113,SAWAI MADHOPUR,state_8
district_114,SIKAR,state_8
ulb_276568,CHINCHALI TOWN MUNICIPAL COUNCIL,district_538
ulb_276569,HAROGERI TOWN MUNICIPAL COUNCIL,district_527
district_115,SIROHI,state_8
district_116,TONK,state_8
ulb_276572,JAALI TOWN PANCHAYAT,district_550
district_117,UDAIPUR,state_8
ulb_276574,GHATAPRABHA TOWN MUNICIPAL COUNCIL,district_527
ulb_276575,EXAMBA TOWN PANCHAYAT,district_527
district_225,GANGTOK,state_11
district_228,GYALSHING,state_11
ulb_276576,KALLOLLI TOWN PANCHAYAT,district_527
ulb_276577,ARABHAVI TOWN PANCHAYAT,district_527
district_226,MANGAN,state_11
ulb_276578,CHENNAMMANA KITTUR TOWN PANCHAYAT,district_527
district_227,NAMCHI,state_11
ulb_276579,SHEDBALA TOWN PANCHAYAT,district_527
district_741,PAKYONG,state_11
ulb_276583,BORAGAON TOWN PANCHAYAT,district_527
district_742,SORENG,state_11
district_610,ARIYALUR,state_33
ulb_276597,AMINAGAD TOWN PANCHAYAT,district_524
district_730,CHENGALPATTU,state_33
ulb_276599,KANAKGIRI TOWN PANCHAYAT,district_543
ulb_276600,BBMP,district_525
district_568,CHENNAI,state_33
ulb_276601,TAVARAGERA TOWN PANCHAYAT,district_543
district_569,COIMBATORE,state_33
